"Estado","year","gdp","gdp_mp","gdp_smp","gov","deflator","pop","gov_real","govpc","gdppc","gdppc_smp","gdppc_mp"
"Quintana Roo",2011,268258.78,0,268258.78,6240.575023,73.517412924938,1402218,8488.56723150975,6053.67156284526,191310.324072291,191310.324072291,0
"Quintana Roo",2012,280380.539,0,280380.539,6349.916903,77.868552781404,1459019,8154.66151120821,5589.14003944308,192170.587908725,192170.587908725,0
"Quintana Roo",2013,289182.389,0,289182.389,6903.939696,79.529469202912,1518055,8680.98299309058,5718.49043222451,190495.33053809,190495.33053809,0
"Quintana Roo",2014,300005.938,0,300005.938,7637.3410602,84.968007533238,1578418,8988.49023523637,5694.61969848061,190067.484025144,190067.484025144,0
"Quintana Roo",2015,318607.819,0,318607.819,8332.2117352,88.035646419588,1640853,9464.58857754928,5768.09048558846,194172.067211383,194172.067211383,0
"Quintana Roo",2016,339733.437,0,339733.437,8995.4637706,93.896332906437,1705777,9580.20775908632,5616.33071561307,199166.383999784,199166.383999784,0
"Quintana Roo",2017,357116.771,0,357116.771,10311.1330911,96.696591995115,1773246,10663.3883142654,6013.48505185711,201391.555937529,201391.555937529,0
"Quintana Roo",2018,377340.667,0,377340.667,11546.550106,100,1812941,11546.550106,6368.96076926938,208137.312245683,208137.312245683,0
"Quintana Roo",2019,376757.268,0,376757.268,11747.009527,105.315726517053,1852712,11154.0886774378,6020.41152507126,203354.470635479,203354.470635479,0
"Quintana Roo",2020,292733.432,0,292733.432,11675.86588,109.552386896485,1882232,10657.7923227108,5662.31597524152,155524.628207362,155524.628207362,0
"Quintana Roo",2021,332542.125,0,332542.125,12469.1865,112.552759443634,1902832,11078.5258057085,5822.12502507236,174761.684163394,174761.684163394,0
"Quintana Roo",2022,356638.784,0,356638.784,14203.25534,120.418782888179,1936873,11794.8836546448,6089.65257641816,184131.217689544,184131.217689544,0
"Quintana Roo",2023,403785.229,0,403785.229,18403.026962,126.647071827385,1933662,14530.9533781267,7514.73286340981,208818.929575076,208818.929575076,0
"San Luis Potosí",2005,366859.435,162.57,366696.865,5197.573,48.819636600051,2485631,10646.4803140189,4283.21030515749,147592.074205705,147526.67029016,65.4039155449864
"San Luis Potosí",2006,377360.11,158.938,377201.172,5991.675,52.73107536459,2509020,11362.7020851988,4528.7411360606,150401.395764083,150338.049118779,63.3466453037441
"San Luis Potosí",2007,382599.136,184.156,382414.98,6281.879,56.573717929149,2510767,11103.8822088151,4422.50603453649,152383.369703362,152310.023192116,73.3465112453684
"San Luis Potosí",2008,396936.763,115.805,396820.958,7965.509,58.271829560922,2539448,13669.5708029421,5382.89061360663,156308.285501416,156262.683071282,45.6024301344229
"San Luis Potosí",2009,372395.45,175.241,372220.209,6996.262,62.688229944807,2568432,11160.4076333943,4345.22215631727,144989.41377463,144921.184987572,68.2287870576289
"San Luis Potosí",2010,393802.13,185.739,393616.391,8346.028419,65.54034890568,2596773,12734.1836873815,4903.84938821432,151650.579392192,151579.05253944,71.5268527514727
"San Luis Potosí",2011,416107.847,150.17,415957.677,9169.962185,68.035710703624,2623933,13478.1603516219,5136.62519264854,158581.734747038,158524.503865,57.2308820385277
"San Luis Potosí",2012,437595.484,165.991,437429.493,9647.073098,70.708919838853,2651428,13643.3608659075,5145.66522866453,165041.435784792,164978.831407076,62.6043777164607
"San Luis Potosí",2013,450257.199,130.469,450126.73,10596.000535,71.763209942591,2679152,14765.2265603456,5511.1567243462,168059.594603068,168010.896731503,48.6978715653311
"San Luis Potosí",2014,460034.176,113.81,459920.366,11527.9328396,76.369023070147,2706710,15095.0377210028,5576.89509441454,169960.644472441,169918.597116056,42.0473563846884
"San Luis Potosí",2015,480024.605,120.09,479904.515,12156.9620715,82.231534777264,2734379,14783.8199839379,5406.64625640334,175551.598735947,175507.680171622,43.918564324843
"San Luis Potosí",2016,505856.104,84.993,505771.111,14026.1036229,88.942845493469,2762358,15769.7941246212,5708.81620869606,183124.744873764,183093.976595358,30.768278405623
"San Luis Potosí",2017,540243.664,71.366,540172.298,17398.779026,95.494104304757,2790608,18219.7415774214,6528.95052885301,193593.533738884,193567.960100451,25.573638432915
"San Luis Potosí",2018,557795.952,66.126,557729.826,17760.943656,100,2804893,17760.943656,6332.12876783535,198865.322848323,198841.747617467,23.5752308555086
"San Luis Potosí",2019,534391.92,65.739,534326.181,19116.589022,103.78075177484,2819905,18420.1681863655,6532.19459037289,189507.064954316,189483.752466838,23.312487477415
"San Luis Potosí",2020,500250.925,57.172,500193.753,18059.817528,110.854346945985,2834590,16291.4833973988,5747.38618191653,176480.875541084,176460.706133868,20.1694072158584
"San Luis Potosí",2021,516190.984,52.249,516138.735,18694.43133,117.025321387636,2854185,15974.6891598583,5596.93543335778,180854.073579673,180835.767478282,18.3061013914655
"San Luis Potosí",2022,532770.612,53.379,532717.233,22111.925893,126.70313729692,2852489,17451.758784143,6118.08101070434,186773.94093369,186755.227802807,18.7131308832392
"San Luis Potosí",2023,575595.49,52.813,575542.677,22719.315844,130.071892328413,2869733,17466.7373844589,6086.53745294732,200574.579586324,200556.176132065,18.4034542586366
"Sinaloa",2005,393983.567,0,393983.567,6748.176,53.523302407179,2701240,12607.9215902322,4667.45701612304,145852.855355318,145852.855355318,0
"Sinaloa",2006,411251.1,0,411251.1,8012.493,55.278070502425,2733836,14494.8854530813,5302.03181649567,150430.055058167,150430.055058167,0
"Sinaloa",2007,431732.231,0,431732.231,8133.127,59.625931426,2708145,13640.2514904003,5036.75079820329,159419.909569096,159419.909569096,0
"Sinaloa",2008,452116.581,0,452116.581,10392.117,63.421403693221,2731053,16385.819920146,5999.81762351224,165546.615536205,165546.615536205,0
"Sinaloa",2009,437071.056,0,437071.056,9395.164,68.515295828695,2754235,13712.50592494,4978.69859505091,158690.546013684,158690.546013684,0
"Sinaloa",2010,441733.31,0,441733.31,11008.075666,70.429885624881,2778930,15629.8360679307,5624.40798002494,158958.055798455,158958.055798455,0
"Sinaloa",2011,452498.76,0,452498.76,11695.659089,73.332997199816,2806019,15948.6991335319,5683.74595237305,161260.048488624,161260.048488624,0
"Sinaloa",2012,466781.777,0,466781.777,12366.414168,77.119476967071,2833283,16035.3968340323,5659.65236583579,164749.436254691,164749.436254691,0
"Sinaloa",2013,465716.02,0,465716.02,12911.281023,79.533831797326,2860868,16233.6966938818,5674.39556591977,162788.363531627,162788.363531627,0
"Sinaloa",2014,465691.046,0,465691.046,14764.882496,81.891531365196,2888262,18029.8038757584,6242.44056659624,161235.734846769,161235.734846769,0
"Sinaloa",2015,485181.193,0,485181.193,15214.512919,85.654641399095,2915736,17762.6252010212,6091.98679202137,166400.933760807,166400.933760807,0
"Sinaloa",2016,507491.757,0,507491.757,16357.008112,91.357466324325,2943441,17904.4020922511,6082.81331008539,172414.448599445,172414.448599445,0
"Sinaloa",2017,518703.286,0,518703.286,18597.995627,95.657215288974,2971467,19442.3343506464,6543.00867236501,174561.348317178,174561.348317178,0
"Sinaloa",2018,527714.061,0,527714.061,20736.576508,100,2996855,20736.576508,6919.44605528129,176089.287269488,176089.287269488,0
"Sinaloa",2019,522342.467,0,522342.467,21395.460185,105.548130552441,3020520,20270.8092251523,6711.03294305361,172931.305536795,172931.305536795,0
"Sinaloa",2020,484352.671,0,484352.671,20633.013498,111.401105290901,3042541,18521.372336586,6087.46844712562,159193.473810213,159193.473810213,0
"Sinaloa",2021,507429.021,0,507429.021,23269.26082,118.729349143789,3067045,19598.5752367087,6390.05141323608,165445.574160144,165445.574160144,0
"Sinaloa",2022,516396.663,0,516396.663,25595.581252,127.951127755448,3068972,20004.1857395119,6518.20405644363,168263.725768759,168263.725768759,0
"Sinaloa",2023,517683.535,0,517683.535,28117.841998,133.599074577483,3088878,21046.4347054235,6813.61798861059,167595.979834749,167595.979834749,0
"Sonora",2005,559241.969,0,559241.969,8670.423,49.358839161086,2516753,17566.0999070571,6979.66781287521,222207.729165317,222207.729165317,0
"Sonora",2006,605738.979,0,605738.979,10104.022,52.871524716589,2558331,19110.5175312445,7469.91594568665,236771.152364569,236771.152364569,0
"Sonora",2007,614338.181,0,614338.181,10277.82,56.85470377756,2543362,18077.343328023,7107.65645158771,241545.710362898,241545.710362898,0
"Sonora",2008,623269.542,0,623269.542,13010.546,59.662768504096,2588788,21806.809047265,8423.55922820449,240757.274060294,240757.274060294,0
"Sonora",2009,574217.794,0,574217.794,11604.815,64.381622942183,2635066,18025.0426591786,6840.45206426655,217914.00822598,217914.00822598,0
"Sonora",2010,595753.065,0,595753.065,13020.734096,66.043018343515,2674173,19715.5345448843,7372.57258407902,222780.300676134,222780.300676134,0
"Sonora",2011,648753.485,0,648753.485,14400.054173,69.621945383461,2702442,20683.2114410018,7653.5264923361,240061.945825294,240061.945825294,0
"Sonora",2012,681378.519,0,681378.519,14867.265524,72.674159838021,2731075,20457.4302023398,7490.61457570363,249490.958322272,249490.958322272,0
"Sonora",2013,709513.53,0,709513.53,15811.372625,73.67297209963,2759922,21461.5647698017,7776.14902515421,257077.384795657,257077.384795657,0
"Sonora",2014,721989.413,0,721989.413,17165.075512,76.197879372505,2788563,22526.9727364536,8078.34455827378,258910.920427475,258910.920427475,0
"Sonora",2015,760030.956,0,760030.956,17843.366001,80.820492001118,2817447,22077.7745336581,7836.09222592584,269758.741158219,269758.741158219,0
"Sonora",2016,792034.337,0,792034.337,18664.163737,88.051223592343,2846580,21196.9385268407,7446.45803976726,278240.673720746,278240.673720746,0
"Sonora",2017,784601.397,0,784601.397,21399.505096,95.024405239493,2876023,22520.0095092057,7830.26057483049,272807.761620822,272807.761620822,0
"Sonora",2018,782097.739,0,782097.739,23232.304211,100,2907027,23232.304211,7991.77448678667,269036.971104844,269036.971104844,0
"Sonora",2019,783103.494,0,783103.494,24267.789737,102.750873053824,2941556,23618.0861687548,8029.11322060664,266220.834823474,266220.834823474,0
"Sonora",2020,731237.968,0,731237.968,22738.316116,110.284651411864,2960211,20617.84285021,6964.99095848572,247022.245373725,247022.245373725,0
"Sonora",2021,760930.124,0,760930.124,24079.8927,120.789599335142,2974426,19935.402412577,6702.2687444828,255824.190616946,255824.190616946,0
"Sonora",2022,790057.513,0,790057.513,28760.069863,127.017780792878,3000220,22642.5542026259,7546.96462346959,263333.193232496,263333.193232496,0
"Sonora",2023,827423.757,0,827423.757,29566.161001,129.04749591327,3002935,22911.0691313768,7629.55879210734,275538.35064695,275538.35064695,0
"Tabasco",2005,443012.195,185146.339,257865.856,13432.365,55.5715284542,2130503,24171.3074548066,11345.3524612763,207937.841439322,121035.199668811,86902.6417705115
"Tabasco",2006,478124.997,208382.328,269742.669,14577.518,60.980330630988,2157322,23905.2787171873,11080.9970496696,221628.944126097,125035.886622396,96593.0575037013
"Tabasco",2007,490366.571,225769.804,264596.767,13032.404,67.14656003743,2146389,19408.8930136335,9042.57942695082,228461.183410836,123275.308902534,105185.874508302
"Tabasco",2008,510292.455,233494.199,276798.256,16159.449,77.107505538172,2181622,20957.0376933025,9606.17269779204,233905.073839556,126877.275715041,107027.798124515
"Tabasco",2009,523308.944,256768.104,266540.84,15240.28,68.836678816634,2217454,22139.7665633997,9984.3183053176,235995.400130059,120201.293916356,115794.106213703
"Tabasco",2010,548305.605,273962.453,274343.152,16533.435265,77.385604876317,2244771,21365.0010120421,9517.67508224316,244259.038004322,122214.315847808,122044.722156514
"Tabasco",2011,569065.838,281310.336,287755.502,17174.687666,91.861672075982,2259606,18696.2497828193,8274.11937427115,251842.948726459,127347.644677877,124495.304048582
"Tabasco",2012,595176.484,294586.733,300589.751,18650.199953,93.90416540718,2274447,19860.8867584632,8732.18270571405,261679.645206066,132159.487998621,129520.157207444
"Tabasco",2013,597199.661,291996.857,305202.804,19390.164058,90.283418797855,2289508,21476.9935788704,9380.61521465328,260841.919311922,133304.973819703,127536.945492219
"Tabasco",2014,594889.244,283595.256,311293.988,19688.637245,92.854619001987,2304355,21203.7241190755,9201.58748069439,258158.679543733,135089.423287644,123069.256256089
"Tabasco",2015,553280.082,242218.213,311061.869,21028.760324,75.358598215361,2319236,27904.9250145334,12031.9471647273,238561.354687492,134122.559756748,104438.794930744
"Tabasco",2016,532828.921,232765.682,300063.239,22336.225799,78.242351075384,2334154,28547.4880189627,12230.3361384736,228274.964291131,128553.316961948,99721.6473291822
"Tabasco",2017,502350.996,213890.324,288460.672,21678.211744,91.392438286317,2349282,23719.918354827,10096.6671326929,213831.713689544,122786.737394659,91044.976294885
"Tabasco",2018,471565.25,185538.673,286026.577,24078.087806,100,2367062,24078.087806,10172.1407407157,199219.644436859,120836.115403821,78383.5290330376
"Tabasco",2019,445870.998,163569.783,282301.215,26072.344982,108.323100216534,2388467,24069.0535351022,10077.1974388184,186676.641544556,118193.475145355,68483.1663992008
"Tabasco",2020,464760.608,189573.538,275187.07,24102.922146,103.128017037107,2416673,23371.8467963244,9671.08367425979,192314.230348914,113870.213305648,78444.0170432657
"Tabasco",2021,545415.761,209264.292,336151.469,26180.53699,108.454972206056,2427707,24139.5451563613,9943.35195983754,224662.927198381,138464.596015911,86198.3311824697
"Tabasco",2022,637705.237,270143.118,367562.119,28151.841016,113.289033880084,2467247,24849.5728596279,10071.7815685369,258468.340218875,148976.620095191,109491.720123684
"Tabasco",2023,656392.215,311545.418,344846.797,30583.587293,116.852418184149,2500639,26172.8321657862,10466.4576397418,262489.793608754,137903.470672896,124586.322935858
"Tamaulipas",2005,638372.449,22424.159,615948.29,8881.394,53.019558336234,3095598,16751.1655673872,5411.28582179831,206219.428039429,198975.542043896,7243.88599553301
"Tamaulipas",2006,657147.376,24058.408,633088.968,10146.879,56.761878327884,3150165,17876.2213283125,5674.69365201903,208607.287554779,200970.097756784,7637.18979799471
"Tamaulipas",2007,670947.628,24660.605,646287.023,10803.347,59.689037159842,3131292,18099.3822551863,5780.16430763605,214271.817511749,206396.280832321,7875.53667942817
"Tamaulipas",2008,686326.364,23051.879,663274.485,13548.308,63.224294848741,3183770,21428.9586501727,6730.68678019227,215570.334540498,208329.899772911,7240.43476758685
"Tamaulipas",2009,630178.749,22255.766,607922.983,12125.49,64.417650649784,3237052,18823.2415769429,5814.93333345987,194676.745693304,187801.426421324,6875.31927197957
"Tamaulipas",2010,642628.688,24950.053,617678.635,14170.704062,66.927547125005,3278721,21173.200977368,6457.76233396133,195999.808461897,188390.117670884,7609.69079101271
"Tamaulipas",2011,647447.553,22930.343,624517.21,14842.287264,68.923549395205,3303318,21534.4209551584,6519.02752177006,195999.159935556,189057.550620316,6941.60931524001
"Tamaulipas",2012,676616.007,23907.199,652708.808,15754.394374,71.978635291139,3328021,21887.5980494443,6576.7607985179,203308.815359038,196125.207142623,7183.6082164145
"Tamaulipas",2013,680107.018,23870.56,656236.458,16847.430263,72.980479081014,3352961,23084.8447079911,6884.9129793013,202837.735959351,195718.48822578,7119.24773357042
"Tamaulipas",2014,687652.552,22492.64,665159.912,18647.227313,77.87163931008,3377614,23946.1085938462,7089.6522201312,203591.219126875,196931.890973924,6659.32815295057
"Tamaulipas",2015,712997.104,20992.631,692004.473,19963.352042,82.16572209247,3402299,24296.4481216791,7141.18545186037,209563.328796205,203393.197658407,6170.13113779829
"Tamaulipas",2016,709959.659,16555.674,693403.985,21853.939447,87.368652308173,3427227,25013.4789419839,7298.45993334667,207152.796998857,202322.164537102,4830.63246175406
"Tamaulipas",2017,709149.522,13872.219,695277.303,23715.23485,94.826078159579,3452351,25009.1908368187,7244.10433261819,205410.609176182,201392.414328671,4018.19484751116
"Tamaulipas",2018,732093.584,14761.664,717331.92,25949.997027,100,3492812,25949.997027,7429.54302350084,209600.054053868,205373.756159793,4226.29789407503
"Tamaulipas",2019,752813.525,21088.278,731725.247,27689.979256,103.381547110222,3522771,26784.2569878335,7603.17857386514,213699.251242843,207712.975666031,5986.27557681155
"Tamaulipas",2020,691399.975,20470.404,670929.571,26407.036105,108.01955582946,3535780,24446.5327618002,6914.0423787114,195543.833326734,189754.331717471,5789.50160926302
"Tamaulipas",2021,725029.605,20619.889,704409.716,28035.03669,112.264533528945,3553732,24972.3005198002,7027.06352639991,204019.212759994,198216.893114056,5802.31964593841
"Tamaulipas",2022,748690.033,12173.29,736516.743,31988.553801,120.481467929466,3589293,26550.6009768467,7397.16734656286,208589.834544017,205198.278045286,3391.55649873109
"Tamaulipas",2023,748220.473,17085.607,731134.866,34097.795129,125.994133817293,3577892,27063.0021382154,7563.95166154132,209123.269511768,204347.94174894,4775.32776282794
"Tlaxcala",2005,111972.309,0,111972.309,2765.044,52.976706946358,1104050,5219.35801483427,4727.46525504667,101419.599655813,101419.599655813,0
"Tlaxcala",2006,117236.121,0,117236.121,3207.806,55.033247816174,1119284,5828.85097153441,5207.66040748766,104742.068143563,104742.068143563,0
"Tlaxcala",2007,118240.101,0,118240.101,3241.528,57.811455184735,1114228,5607.06868498947,5032.2453618016,106118.40754316,106118.40754316,0
"Tlaxcala",2008,119841.564,0,119841.564,4113.913,60.775617881622,1135508,6769.01879963282,5961.225107734,105540.043751343,105540.043751343,0
"Tlaxcala",2009,114299.182,0,114299.182,3913.87,64.828681801065,1157131,6037.25062929739,5217.43054960708,98778.083034678,98778.083034678,0
"Tlaxcala",2010,121829.162,0,121829.162,4566.813915,66.851847835907,1176425,6831.24560178141,5806.78377438546,103558.800603523,103558.800603523,0
"Tlaxcala",2011,125891.351,0,125891.351,4941.31705,69.596131349802,1192221,7099.98810877016,5955.26174154805,105593.972090745,105593.972090745,0
"Tlaxcala",2012,128974.598,0,128974.598,5145.600912,73.495635163755,1208228,7001.23333927944,5794.62927467286,106746.903730091,106746.903730091,0
"Tlaxcala",2013,128120.564,0,128120.564,5460.362666,76.375131317717,1224431,7149.39872677291,5838.95599406819,104636.818244556,104636.818244556,0
"Tlaxcala",2014,130495.959,0,130495.959,6101.1947013,80.674980901133,1240548,7562.68502719201,6096.24539090145,105192.1884522,105192.1884522,0
"Tlaxcala",2015,137053.7,0,137053.7,6321.901061,84.553668379621,1256832,7476.79099222109,5948.91838544936,109046.952973826,109046.952973826,0
"Tlaxcala",2016,139167.799,0,139167.799,6952.63288,89.497697667835,1273324,7768.50473383601,6100.96466715149,109294.884098627,109294.884098627,0
"Tlaxcala",2017,143920.437,0,143920.437,7644.8519807,94.802515781689,1290018,8063.97585302962,6251.05684806695,111564.673516183,111564.673516183,0
"Tlaxcala",2018,147752.939,0,147752.939,8241.1804033,100,1306250,8241.1804033,6309.03762932057,113112.297799043,113112.297799043,0
"Tlaxcala",2019,147876.82,0,147876.82,8580.6550941,103.588536053183,1329673,8283.4022190396,6229.65362088243,111212.922274875,111212.922274875,0
"Tlaxcala",2020,135083.245,0,135083.245,8607.403441,108.691827028585,1350929,7919.08984907976,5861.95858485513,99992.8530662973,99992.8530662973,0
"Tlaxcala",2021,143213.33,0,143213.33,9098.30564,113.06696869628,1361706,8046.82901196355,5909.37325088055,105171.990135903,105171.990135903,0
"Tlaxcala",2022,146637.527,0,146637.527,9660.569149,122.132044684578,1402979,7909.93811161492,5637.95902263321,104518.689873476,104518.689873476,0
"Tlaxcala",2023,148814.343,0,148814.343,11230.359663,126.834286396708,1419883,8854.35632749496,6235.97601175235,104807.468643543,104807.468643543,0
"Veracruz",2005,940665.082,41864.952,898800.13,16059.105,49.588079745475,7424629,32385.0108381449,4361.83556621413,126695.230428349,121056.571311509,5638.65911683937
"Veracruz",2006,992039.256,47741.17,944298.086,18346.711,54.063149694552,7470243,33935.7050110027,4542.78462039357,132798.793292266,126407.947639722,6390.84565254437
"Veracruz",2007,1024390.917,52966.642,971424.275,19087.293,57.117469834028,7452623,33417.6094555026,4484.00643042089,137453.741722881,130346.62762359,7107.11409929095
"Veracruz",2008,1013361.517,55451.318,957910.199,24593.585,62.062596758349,7525834,39627.0641007162,5265.47145482032,134651.058872678,127282.929572988,7368.12929968958
"Veracruz",2009,996543.788,56621.312,939922.476,21614.626,65.525219951499,7599748,32986.7278827891,4340.50285388267,131128.530577593,123678.110905783,7450.41967181017
"Veracruz",2010,1029013.319,61424.9729999999,967588.346,25972.583532,70.428485483967,7656333,36877.9526544166,4816.65996690799,134400.282615712,126377.515972725,8022.76664298691
"Veracruz",2011,1047541.989,60431.166,987110.823,28944.646987,73.961550003319,7687952,39134.7220085316,5090.39624708006,136257.613080831,128397.110569889,7860.5025109418
"Veracruz",2012,1084722.594,66865.953,1017856.641,29668.904353,79.488387885465,7719682,37324.8283708433,4835.02149063178,140513.896038723,131852.146370796,8661.74966792674
"Veracruz",2013,1074459.351,55822.286,1018637.065,31761.983972,79.793328077239,7751555,39805.3129721006,5135.13907494698,138612.104410018,131410.673729336,7201.43068068278
"Veracruz",2014,1074852.021,56895.389,1017956.632,34439.14908,82.256593161302,7782997,41867.9497368268,5379.41229282586,138102.587088239,130792.371113595,7310.21597464319
"Veracruz",2015,1082921.837,49040.736,1033881.101,34408.688507,84.793836048575,7814427,40579.2332443701,5192.86100495533,138579.813593498,132304.14731624,6275.66627725872
"Veracruz",2016,1059514.085,44017,1015497.085,37119.401817,89.103471522042,7845962,41658.7605207027,5309.57969471464,135039.410718533,129429.263741017,5610.14697751531
"Veracruz",2017,1032743.718,37595.799,995147.919,43414.414079,93.998865553981,7877596,46186.1042930016,5862.96939992881,131098.842591065,126326.346134024,4772.49645704095
"Veracruz",2018,1029905.4,36704.713,993200.687,49010.068339,100,7945095,49010.068339,6168.59437665629,129627.826980042,125008.031622026,4619.79535801649
"Veracruz",2019,1053328.002,34759.842,1018568.16,51005.7787,104.424237171281,8012029,48844.7702197127,6096.42953360662,131468.321195542,127129.864357705,4338.45683783721
"Veracruz",2020,971252.079,33122.903,938129.176,49714.696728,108.826770912889,8108550,45682.4146402308,5633.85742706535,119781.228333056,115696.292925369,4084.93540768695
"Veracruz",2021,1027896.032,42486.371,985409.661,59511.49007,113.096705971135,8158147,52620.0029956564,6449.99446512259,125996.262631698,120788.416903986,5207.84572771243
"Veracruz",2022,1041960.374,42607.677,999352.697,60598.710134,120.777337545852,8150203,50173.9079245676,6156.15438346353,127844.7142973,122616.908683133,5227.80561416691
"Veracruz",2023,1067881.105,41532.659,1026348.446,66213.182168,126.973478007179,8126037,52147.254062188,6417.30453137095,131414.748050003,126303.688501541,5111.05954846132
"Yucatán",2005,258320.6,0,258320.6,4415.739,51.98941315559,1857250,8493.53499487465,4573.17808312001,139087.683402881,139087.683402881,0
"Yucatán",2006,270589.952,0,270589.952,5391.488,54.206133271349,1882245,9946.26931423221,5284.25859238952,143759.155689084,143759.155689084,0
"Yucatán",2007,276668.944,0,276668.944,5484.761,57.83726705517,1876593,9483.09157617731,5053.35550978678,147431.512320466,147431.512320466,0
"Yucatán",2008,280991.471,0,280991.471,6917.229,61.034183845388,1906791,11333.3685554357,5943.68683061524,147363.539580374,147363.539580374,0
"Yucatán",2009,272887.758,0,272887.758,6354.695,66.49719332591,1937457,9556.33566195034,4932.41174485438,140848.420377846,140848.420377846,0
"Yucatán",2010,283033.049,0,283033.049,7023.810066,68.301010317703,1969574,10283.61078896,5221.2360586401,143702.673268433,143702.673268433,0
"Yucatán",2011,289260.514,0,289260.514,7594.154866,70.938480390034,2003504,10705.268599279,5343.27288554403,144377.30795646,144377.30795646,0
"Yucatán",2012,299649.182,0,299649.182,8000.116637,74.374121935698,2038092,10756.586335119,5277.77270855239,147024.364945253,147024.364945253,0
"Yucatán",2013,302445.463,0,302445.463,9043.523495,77.789745849155,2073313,11625.5984593865,5607.25682006839,145875.448135424,145875.448135424,0
"Yucatán",2014,312685.721,0,312685.721,10081.2929697,81.690402165822,2108434,12340.853640598,5853.08984800948,148302.351887704,148302.351887704,0
"Yucatán",2015,322098.079,0,322098.079,10818.9098592,84.658355879235,2143903,12779.4944123805,5960.85476459544,150239.110164966,150239.110164966,0
"Yucatán",2016,336107.728,0,336107.728,11653.026783,90.180772636088,2180140,12921.8528987594,5927.07482031404,154167.9561863,154167.9561863,0
"Yucatán",2017,349598.977,0,349598.977,13248.9407186,95.241087905129,2216824,13910.9506306747,6275.17143024197,157702.630880936,157702.630880936,0
"Yucatán",2018,364797.901,0,364797.901,14614.0684348,100,2258004,14614.0684348,6472.1180453179,161557.685903125,161557.685903125,0
"Yucatán",2019,365825.755,0,365825.755,15028.483585,104.534800454386,2308114,14376.5363493067,6228.6942279743,158495.531416559,158495.531416559,0
"Yucatán",2020,333528.2,0,333528.2,14538.973094,110.43424124257,2339246,13165.2763947234,5627.99996012537,142579.361041977,142579.361041977,0
"Yucatán",2021,358659.836,0,358659.836,15551.50864,114.914083382339,2358184,13533.1616302046,5738.80648422879,152091.539930726,152091.539930726,0
"Yucatán",2022,369103.475,0,369103.475,18991.924373,124.379105073449,2368695,15269.3849676638,6446.3280277384,155825.665609122,155825.665609122,0
"Yucatán",2023,389194.036,0,389194.036,20789.355555,130.157315154747,2376342,15972.4833984806,6721.4581901429,163778.629507032,163778.629507032,0
"Zacatecas",2005,150277.013,0,150277.013,3552.981,50.296013669103,1440973,7064.14035787215,4902.34054203108,104288.569598459,104288.569598459,0
"Zacatecas",2006,159901.098,0,159901.098,4358.24,53.550689189139,1452263,8138.53204504402,5604.03456195194,110104.77991934,110104.77991934,0
"Zacatecas",2007,165494.332,0,165494.332,4344.108,56.728267285915,1455146,7657.74843448919,5262.52928193404,113730.396812416,113730.396812416,0
"Zacatecas",2008,172265.574,0,172265.574,5544.921,59.487744196644,1468862,9321.11492019362,6345.80710794726,117278.256228291,117278.256228291,0
"Zacatecas",2009,180057.64,0,180057.64,5218.609,63.6715026366,1482626,8196.14550293369,5528.12745961132,121445.084599892,121445.084599892,0
"Zacatecas",2010,197186.988,0,197186.988,6038.793241,66.317806426457,1497362,9105.83984362738,6081.25479585256,131689.590092443,131689.590092443,0
"Zacatecas",2011,197227.212,0,197227.212,6624.003584,73.775010316528,1513566,8978.65490710207,5932.1198461792,130306.317663055,130306.317663055,0
"Zacatecas",2012,201298.32,0,201298.32,6718.045743,77.439873815142,1529839,8675.17651053611,5670.64672199892,131581.375556513,131581.375556513,0
"Zacatecas",2013,196163.855,0,196163.855,7282.554643,74.34012142553,1546416,9796.26412138064,6334.81813521112,126850.637215342,126850.637215342,0
"Zacatecas",2014,211201.498,0,211201.498,7660.6022963,75.494591899154,1562856,10147.2199578654,6492.74146681806,135138.168839612,135138.168839612,0
"Zacatecas",2015,214605.466,0,214605.466,8214.1354289,80.763872994735,1579334,10170.5566168619,6439.7756376181,135883.521788298,135883.521788298,0
"Zacatecas",2016,216654.627,0,216654.627,9609.2427398,91.683405404492,1596021,10480.8964036683,6566.89129006966,135746.72701675,135746.72701675,0
"Zacatecas",2017,220568.037,0,220568.037,10440.0631087,97.621866671462,1612874,10694.3899606377,6630.64192282705,136754.660934456,136754.660934456,0
"Zacatecas",2018,228388.213,0,228388.213,11066.8737728,100,1618419,11066.8737728,6838.07702010419,141118.099206695,141118.099206695,0
"Zacatecas",2019,219746.547,0,219746.547,11200.8100355,104.286434134503,1621927,10740.4286362441,6622.0172894613,135484.856593423,135484.856593423,0
"Zacatecas",2020,210643.065,0,210643.065,10649.084486,113.59573361696,1629076,9374.54616201367,5754.51738409606,129302.171906038,129302.171906038,0
"Zacatecas",2021,221592.281,0,221592.281,10997.0176,119.728750840378,1632204,9184.94306740174,5627.32542464161,135762.613619376,135762.613619376,0
"Zacatecas",2022,225007.308,0,225007.308,14696.413446,127.789644503458,1635256,11500.4729085089,7032.82722002481,137597.604289481,137597.604289481,0
"Zacatecas",2023,228807.132,0,228807.132,13603.84997,133.265198656482,1644586,10208.1039214647,6207.09644948008,139127.495916906,139127.495916906,0
